project_id,project_type,location,initial_estimated_duration,initial_estimated_cost,square_footage,num_floors,soil_condition_score,complexity_score,actual_duration,actual_cost,weather_delays,avg_daily_workers,equipment_utilization_rate,safety_incidents,safety_score,defects_found,quality_score,delay_in_days,cost_overrun,cost_per_sqft,productivity_rate,cost_overrun_percentage,delay_percentage
804,Infrastructure,Site_803,466,4390039.6,53893,4,8.84,4.99,503,6330444.15,20,80,0.76,2,9.59,45,9.87,37,1940404.55,117.46,1.34,44.2,7.94
805,Residential,Site_804,378,4515546.58,36820,24,5.59,3.54,495,4252806.87,6,26,0.83,4,8.11,23,9.25,117,-262739.71,115.5,2.86,-5.82,30.95
806,Residential,Site_805,526,8307161.22,67262,29,8.28,1.73,715,7766618.45,19,198,0.91,1,7.63,9,6.44,189,-540542.77,115.47,0.48,-6.51,35.93
807,Infrastructure,Site_806,366,511748.46,4760,19,7.13,8.89,497,745209.38,7,131,0.74,0,9.33,46,6.49,131,233460.92,156.56,0.07,45.62,35.79
808,Infrastructure,Site_807,671,3358104.53,23190,6,6.97,7.56,587,4328841.71,9,133,0.94,2,8.3,38,8.38,-84,970737.18,186.67,0.3,28.91,-12.52
809,Industrial,Site_808,592,9821745.56,68411,33,3.24,3.71,609,11076567.98,4,19,0.75,1,7.58,38,7.38,17,1254822.42,161.91,5.91,12.78,2.87
810,Residential,Site_809,713,5011422.16,24377,49,2.34,6.39,582,6780635.85,8,40,0.81,1,9.71,9,6.14,-131,1769213.68,278.16,1.05,35.3,-18.37
811,Residential,Site_810,605,4133999.66,47737,40,2.11,2.81,794,5388238.98,24,69,0.85,3,7.59,35,8.17,189,1254239.32,112.87,0.87,30.34,31.24
812,Industrial,Site_811,439,1638375.52,70569,19,8.57,9.01,445,1996722.04,24,79,0.93,3,7.08,24,7.55,6,358346.52,28.29,2.01,21.87,1.37
813,Commercial,Site_812,535,9754563.97,39211,1,8.2,2.03,630,9357787.38,0,26,0.69,4,7.06,49,6.4,95,-396776.59,238.65,2.39,-4.07,17.76
814,Infrastructure,Site_813,439,690250.38,83909,5,4.41,1.03,539,957589.71,1,59,0.86,4,8.87,9,9.21,100,267339.32,11.41,2.64,38.73,22.78
815,Industrial,Site_814,696,7503212.14,4744,27,1.32,5.52,736,10651664.35,18,46,0.78,1,8.99,18,9.66,40,3148452.22,2245.29,0.14,41.96,5.75
816,Commercial,Site_815,226,7801698.15,25995,16,3.82,6.25,222,7827453.21,13,199,0.69,1,7.93,45,9.03,-4,25755.07,301.11,0.59,0.33,-1.77
817,Industrial,Site_816,332,2814738.8,17977,6,6.19,6.21,457,3969645.81,19,127,0.87,4,7.96,44,9.29,125,1154907.01,220.82,0.31,41.03,37.65
818,Residential,Site_817,632,6879805.21,98938,40,4.54,1.49,871,9815475.8,9,166,0.79,4,8.02,14,6.87,239,2935670.58,99.21,0.68,42.67,37.82
819,Infrastructure,Site_818,129,1382826.87,35542,13,7.8,3.83,125,1700402.97,8,169,0.83,1,9.04,15,7.05,-4,317576.1,47.84,1.68,22.97,-3.1
820,Residential,Site_819,318,2941949.03,11651,48,9.98,5.49,345,3806021.3,9,89,0.71,2,7.17,1,6.83,27,864072.26,326.67,0.38,29.37,8.49
821,Commercial,Site_820,637,7985068.89,79931,35,1.91,2.95,881,9017876.8,28,20,0.77,1,9.79,28,9.06,244,1032807.91,112.82,4.54,12.93,38.3
822,Infrastructure,Site_821,312,8714518.82,96344,19,4.6,8.85,250,9316474.11,5,143,0.82,2,7.67,3,9.79,-62,601955.29,96.7,2.69,6.91,-19.87
823,Infrastructure,Site_822,95,6280620.92,17715,12,4.31,1.78,99,8373260.3,16,132,0.74,2,10.0,49,8.87,4,2092639.38,472.66,1.36,33.32,4.21
824,Commercial,Site_823,411,5314965.1,45409,16,3.04,5.39,353,7531970.4,27,44,0.67,1,7.51,28,9.53,-58,2217005.29,165.87,2.92,41.71,-14.11
825,Infrastructure,Site_824,557,2013388.2,25306,43,1.98,7.22,615,2602196.59,24,42,0.94,0,9.31,30,8.55,58,588808.39,102.83,0.98,29.24,10.41
826,Industrial,Site_825,164,1099535.81,20086,10,0.66,3.36,133,1327089.55,5,27,0.78,4,7.67,16,7.55,-31,227553.74,66.07,5.59,20.7,-18.9
827,Industrial,Site_826,93,1617665.77,15376,25,8.87,6.62,97,1610151.49,3,174,0.86,3,7.24,9,7.7,4,-7514.28,104.72,0.91,-0.46,4.3
828,Commercial,Site_827,207,2659894.35,62350,20,4.2,8.46,193,2479221.63,29,22,0.74,1,9.62,26,6.3,-14,-180672.72,39.76,14.68,-6.79,-6.76
829,Infrastructure,Site_828,695,3745907.77,72425,31,4.97,2.71,778,4373029.19,19,99,0.72,2,9.58,40,6.13,83,627121.43,60.38,0.94,16.74,11.94
830,Residential,Site_829,593,4118640.49,37636,4,9.17,9.25,828,3828728.31,2,119,0.74,1,8.21,14,8.78,235,-289912.18,101.73,0.38,-7.04,39.63
831,Infrastructure,Site_830,663,3790056.8,87120,44,7.76,5.98,848,4705737.48,22,10,0.74,4,9.11,43,7.75,185,915680.68,54.01,10.27,24.16,27.9
832,Industrial,Site_831,530,2771025.66,52649,23,1.31,3.69,692,3130254.54,18,72,0.79,2,8.67,30,8.21,162,359228.88,59.46,1.06,12.96,30.57
833,Infrastructure,Site_832,283,5342380.34,35610,2,5.65,4.88,334,7235257.67,17,43,0.79,3,9.56,20,8.23,51,1892877.33,203.18,2.48,35.43,18.02
834,Industrial,Site_833,481,8340218.03,11058,22,4.42,3.81,396,9035701.29,25,112,0.77,3,7.95,40,7.11,-85,695483.26,817.12,0.25,8.34,-17.67
835,Infrastructure,Site_834,115,3157183.62,75637,37,7.97,7.53,106,3964758.41,23,19,0.65,3,8.57,45,7.9,-9,807574.8,52.42,37.56,25.58,-7.83
836,Commercial,Site_835,524,9452676.68,79033,8,7.24,8.17,710,11556938.11,3,137,0.77,0,8.46,44,7.88,186,2104261.42,146.23,0.81,22.26,35.5
837,Industrial,Site_836,262,8796698.29,71194,7,6.9,8.5,267,7941900.73,7,16,0.66,2,8.06,25,7.55,5,-854797.56,111.55,16.67,-9.72,1.91
838,Residential,Site_837,389,2036760.01,77917,14,3.41,9.87,335,1921547.91,16,65,0.64,2,9.67,37,9.28,-54,-115212.1,24.66,3.58,-5.66,-13.88
839,Commercial,Site_838,415,7969621.59,65200,3,8.05,8.12,506,8561134.3,4,89,0.93,0,7.5,35,7.8,91,591512.71,131.31,1.45,7.42,21.93
840,Residential,Site_839,499,5958580.13,47619,16,0.52,6.41,488,8516843.17,12,174,0.81,2,7.45,16,8.41,-11,2558263.04,178.85,0.56,42.93,-2.2
841,Infrastructure,Site_840,207,5882465.94,18154,19,1.6,4.05,198,5813105.63,24,166,0.83,0,8.73,2,9.58,-9,-69360.32,320.21,0.55,-1.18,-4.35
842,Industrial,Site_841,314,4214906.25,20539,18,3.36,5.9,439,5591227.4,0,21,0.74,1,8.97,13,9.46,125,1376321.15,272.22,2.23,32.65,39.81
843,Residential,Site_842,621,5260953.49,61058,16,0.77,1.37,816,7807359.88,26,154,0.92,4,7.58,48,9.56,195,2546406.39,127.87,0.49,48.4,31.4
844,Industrial,Site_843,202,4273198.39,63068,8,2.35,7.7,211,5872829.74,12,57,0.82,3,8.17,12,7.08,9,1599631.36,93.12,5.24,37.43,4.46
845,Commercial,Site_844,229,5627459.88,78313,33,8.3,5.01,317,5885013.06,3,35,0.87,0,9.84,40,6.14,88,257553.18,75.15,7.06,4.58,38.43
846,Industrial,Site_845,648,6465525.5,31373,49,9.48,1.18,771,9342808.2,21,121,0.73,0,7.74,26,7.04,123,2877282.7,297.8,0.34,44.5,18.98
847,Commercial,Site_846,90,6905886.16,34154,12,3.05,1.56,112,6601090.0,25,131,0.94,0,9.01,0,7.11,22,-304796.16,193.27,2.33,-4.41,24.44
848,Industrial,Site_847,179,5558571.33,7031,11,2.65,4.49,146,6564034.42,23,21,0.89,1,9.22,16,9.64,-33,1005463.09,933.58,2.29,18.09,-18.44
849,Industrial,Site_848,409,7353509.64,94533,5,2.8,6.25,357,10534087.46,13,158,0.9,0,8.34,47,8.6,-52,3180577.82,111.43,1.68,43.25,-12.71
850,Infrastructure,Site_849,639,1842141.47,72975,27,2.78,5.18,753,2366708.61,2,51,0.66,4,9.81,49,6.33,114,524567.15,32.43,1.9,28.48,17.84
851,Industrial,Site_850,228,2513833.66,23785,12,0.36,6.57,305,2886350.48,4,70,0.69,4,9.21,33,6.54,77,372516.81,121.35,1.11,14.82,33.77
852,Residential,Site_851,600,8277982.54,79928,17,9.27,5.32,704,8904524.16,6,67,0.7,3,8.37,13,6.62,104,626541.62,111.41,1.69,7.57,17.33
853,Commercial,Site_852,348,3564015.79,29669,6,2.14,6.96,306,4009730.33,0,191,0.69,1,8.71,16,8.52,-42,445714.54,135.15,0.51,12.51,-12.07
854,Residential,Site_853,99,717491.34,95475,33,4.2,2.97,86,864838.99,22,43,0.9,4,9.08,2,8.94,-13,147347.66,9.06,25.82,20.54,-13.13
855,Residential,Site_854,350,1961015.92,3282,5,0.1,2.02,457,2140304.47,28,16,0.61,2,8.78,33,9.44,107,179288.54,652.13,0.45,9.14,30.57
856,Infrastructure,Site_855,261,2624337.13,35624,28,8.58,6.37,230,3887642.42,11,118,0.63,2,9.64,39,9.76,-31,1263305.29,109.13,1.31,48.14,-11.88
857,Residential,Site_856,102,9594567.43,49438,14,7.31,5.36,113,14006596.57,10,44,0.7,2,8.07,24,6.81,11,4412029.14,283.32,9.94,45.98,10.78
858,Industrial,Site_857,257,5943893.57,90900,5,9.47,1.24,211,8454611.34,23,24,0.67,0,7.9,1,7.24,-46,2510717.77,93.01,17.95,42.24,-17.9
859,Residential,Site_858,685,9360942.03,68534,33,7.82,4.42,581,10794082.61,7,34,0.68,0,7.64,33,6.96,-104,1433140.58,157.5,3.47,15.31,-15.18
860,Commercial,Site_859,410,5964051.83,32705,48,3.14,1.96,493,7841422.4,24,68,0.88,2,7.11,25,7.44,83,1877370.57,239.76,0.98,31.48,20.24
861,Infrastructure,Site_860,408,5053867.18,39244,41,2.48,5.78,495,7286148.11,5,88,0.8,3,7.13,30,9.66,87,2232280.92,185.66,0.9,44.17,21.32
862,Infrastructure,Site_861,702,3480413.07,75964,19,6.98,4.56,705,4908279.3,27,95,0.6,3,9.61,8,8.3,3,1427866.23,64.61,1.13,41.03,0.43
863,Residential,Site_862,418,6260523.97,38437,22,3.64,6.52,388,7190814.1,21,143,0.75,0,9.04,29,8.95,-30,930290.12,187.08,0.69,14.86,-7.18
864,Commercial,Site_863,639,1822381.23,78872,5,5.66,8.25,823,1763029.25,1,189,0.74,2,8.98,19,7.96,184,-59351.99,22.35,0.51,-3.26,28.79
865,Infrastructure,Site_864,508,9033485.46,75878,2,0.06,3.7,472,8540060.39,18,97,0.64,3,8.84,20,6.12,-36,-493425.07,112.55,1.66,-5.46,-7.09
866,Industrial,Site_865,695,8378657.85,73982,30,0.62,9.66,782,10441805.38,19,158,0.84,0,9.55,28,6.26,87,2063147.53,141.14,0.6,24.62,12.52
867,Residential,Site_866,184,3516548.75,51583,47,5.35,5.82,254,4520793.36,19,80,0.85,2,8.44,24,8.15,70,1004244.6,87.64,2.54,28.56,38.04
868,Commercial,Site_867,670,9551576.51,39392,39,5.66,6.56,595,13466820.86,23,130,0.85,1,9.61,37,8.88,-75,3915244.35,341.87,0.51,40.99,-11.19
869,Infrastructure,Site_868,407,8339407.29,8461,4,7.51,7.13,555,8969107.7,13,102,0.85,2,8.08,43,6.86,148,629700.41,1060.05,0.15,7.55,36.36
870,Infrastructure,Site_869,325,6829915.42,11516,33,1.32,7.0,295,6833209.44,0,105,0.6,2,9.78,24,8.89,-30,3294.03,593.37,0.37,0.05,-9.23
871,Industrial,Site_870,423,1656738.16,80285,13,5.13,5.6,482,1867812.4,9,41,0.93,4,9.1,8,9.24,59,211074.24,23.26,4.06,12.74,13.95
872,Residential,Site_871,465,5043223.22,18514,20,1.94,4.86,477,5608795.86,15,62,0.88,4,7.77,38,7.65,12,565572.64,302.95,0.63,11.21,2.58
873,Industrial,Site_872,548,5308021.77,37268,7,0.93,1.48,755,5199108.45,29,68,0.92,1,8.69,43,8.99,207,-108913.32,139.51,0.73,-2.05,37.77
874,Commercial,Site_873,226,2709237.9,91486,15,4.1,1.2,217,3531138.3,3,78,0.61,1,8.6,25,7.62,-9,821900.4,38.6,5.41,30.34,-3.98
875,Commercial,Site_874,677,1259671.25,37788,23,1.63,4.22,703,1518174.89,26,199,0.93,2,7.41,36,8.71,26,258503.64,40.18,0.27,20.52,3.84
876,Commercial,Site_875,636,7878874.49,76749,14,2.22,4.0,883,10499968.45,27,141,0.88,3,8.77,15,9.06,247,2621093.96,136.81,0.62,33.27,38.84
877,Infrastructure,Site_876,602,1659333.0,62049,23,3.18,4.49,675,1844538.9,28,95,0.89,1,7.94,36,9.97,73,185205.91,29.73,0.97,11.16,12.13
878,Residential,Site_877,385,6145762.13,63493,19,2.59,2.25,424,6732198.91,10,27,0.63,2,7.16,11,7.38,39,586436.78,106.03,5.55,9.54,10.13
879,Infrastructure,Site_878,409,9396267.15,37027,29,0.88,7.64,390,11120909.82,15,90,0.86,0,9.85,23,7.64,-19,1724642.66,300.35,1.05,18.35,-4.65
880,Infrastructure,Site_879,661,8822999.33,94547,20,0.9,8.71,806,12585518.05,26,123,0.94,4,8.92,25,6.66,145,3762518.72,133.11,0.95,42.64,21.94
881,Residential,Site_880,438,3138649.93,43849,29,1.93,9.45,354,2900642.29,19,193,0.84,3,9.63,19,6.82,-84,-238007.64,66.15,0.64,-7.58,-19.18
882,Infrastructure,Site_881,318,8588762.06,18858,24,0.51,5.43,263,11877396.39,0,33,0.8,2,9.03,8,8.77,-55,3288634.33,629.83,2.17,38.29,-17.3
883,Residential,Site_882,359,503158.81,85162,18,6.26,7.31,416,564238.55,15,75,0.93,0,8.07,22,9.67,57,61079.74,6.63,2.73,12.14,15.88
884,Residential,Site_883,380,668034.19,80003,10,2.87,8.7,381,943779.61,18,150,0.76,4,8.54,38,7.58,1,275745.42,11.8,1.4,41.28,0.26
885,Industrial,Site_884,254,6224255.06,53395,41,2.8,4.76,348,8597699.23,20,71,0.81,0,9.03,28,6.72,94,2373444.17,161.02,2.16,38.13,37.01
886,Infrastructure,Site_885,94,3965583.08,40758,8,3.32,3.78,126,4398849.8,21,63,0.77,2,9.88,30,7.14,32,433266.71,107.93,5.13,10.93,34.04
887,Commercial,Site_886,468,4171377.99,55312,26,6.63,9.43,574,5490892.98,8,152,0.93,1,7.76,18,7.82,106,1319514.99,99.27,0.63,31.63,22.65
888,Infrastructure,Site_887,167,5862190.36,69670,29,8.71,5.64,215,5837449.89,8,140,0.63,4,9.62,19,7.16,48,-24740.47,83.79,2.31,-0.42,28.74
889,Residential,Site_888,499,2321933.33,83279,10,7.59,5.48,598,3338403.6,8,46,0.78,0,9.77,22,6.93,99,1016470.27,40.09,3.03,43.78,19.84
890,Residential,Site_889,663,2511675.83,16434,17,7.28,2.61,580,2870078.51,26,46,0.84,1,9.01,42,8.94,-83,358402.68,174.64,0.62,14.27,-12.52
891,Industrial,Site_890,221,5103715.08,65047,2,4.84,1.97,278,5988573.56,16,140,0.88,3,9.79,26,6.03,57,884858.49,92.07,1.67,17.34,25.79
892,Infrastructure,Site_891,690,7665408.67,48775,6,6.94,8.58,639,10144826.73,11,44,0.8,2,8.19,29,8.16,-51,2479418.06,207.99,1.73,32.35,-7.39
893,Industrial,Site_892,131,6385228.64,76769,5,5.53,6.53,130,8891457.33,24,189,0.92,2,9.86,20,9.18,-1,2506228.69,115.82,3.12,39.25,-0.76
894,Industrial,Site_893,178,3324872.96,67677,28,2.16,3.93,229,3463871.42,12,133,0.93,4,9.11,43,7.06,51,138998.46,51.18,2.22,4.18,28.65
895,Commercial,Site_894,491,4588203.19,84555,41,2.09,2.73,550,5950028.16,7,165,0.62,0,7.13,34,8.41,59,1361824.97,70.37,0.93,29.68,12.02
896,Industrial,Site_895,385,2121315.21,86920,5,2.96,6.0,506,2408114.53,15,27,0.74,3,9.72,48,8.68,121,286799.33,27.7,6.36,13.52,31.43
897,Industrial,Site_896,384,1208983.24,46734,18,9.11,6.26,356,1355538.31,17,131,0.61,4,8.45,6,8.62,-28,146555.07,29.01,1.0,12.12,-7.29
898,Infrastructure,Site_897,705,7935612.39,89503,26,5.47,2.86,821,10427517.63,28,173,0.72,4,8.38,21,7.78,116,2491905.25,116.5,0.63,31.4,16.45
899,Infrastructure,Site_898,615,3021180.39,41603,20,7.34,8.66,522,3420912.66,26,170,0.79,0,8.7,9,7.39,-93,399732.27,82.23,0.47,13.23,-15.12
900,Commercial,Site_899,726,2188780.68,77708,41,3.47,1.76,860,2424435.98,0,163,0.92,3,7.45,22,9.34,134,235655.29,31.2,0.55,10.77,18.46
901,Residential,Site_900,511,7070371.53,82926,49,4.08,4.2,642,9909359.34,0,57,0.9,0,8.41,14,9.03,131,2838987.81,119.5,2.27,40.15,25.64
902,Industrial,Site_901,112,6371490.91,69803,27,1.26,7.12,128,6121509.76,11,177,0.64,2,9.49,29,7.29,16,-249981.15,87.7,3.08,-3.92,14.29
903,Infrastructure,Site_902,664,6515301.45,40332,49,1.71,3.47,637,8505957.81,5,26,0.63,1,7.05,33,6.41,-27,1990656.37,210.9,2.44,30.55,-4.07
904,Infrastructure,Site_903,232,2674498.75,92703,12,8.27,8.45,189,2806178.32,8,177,0.81,2,7.82,12,6.29,-43,131679.58,30.27,2.77,4.92,-18.53
905,Infrastructure,Site_904,234,2710132.62,22312,7,5.85,7.66,203,2464320.73,22,144,0.79,2,7.01,3,6.38,-31,-245811.89,110.45,0.76,-9.07,-13.25
906,Commercial,Site_905,314,2597624.98,94376,3,3.38,8.1,368,2597777.1,4,66,0.69,4,8.25,17,8.33,54,152.12,27.53,3.89,0.01,17.2
907,Commercial,Site_906,592,2150649.66,85526,10,8.03,2.07,805,2718414.54,26,17,0.91,2,9.18,22,6.21,213,567764.88,31.78,6.25,26.4,35.98
908,Infrastructure,Site_907,705,6729374.89,45179,34,2.47,2.26,651,8919627.03,15,137,0.92,3,9.4,32,7.35,-54,2190252.14,197.43,0.51,32.55,-7.66
909,Infrastructure,Site_908,193,8556150.91,72442,25,9.76,3.58,239,7808639.96,17,126,0.74,2,9.84,33,9.01,46,-747510.95,107.79,2.41,-8.74,23.83
910,Industrial,Site_909,128,7381015.96,41379,35,3.45,5.66,168,6804228.43,16,65,0.91,3,8.83,33,7.18,40,-576787.53,164.44,3.79,-7.81,31.25
911,Residential,Site_910,287,8024889.52,18297,16,3.37,7.73,319,11568081.02,17,135,0.73,0,7.76,35,9.05,32,3543191.5,632.24,0.42,44.15,11.15
912,Infrastructure,Site_911,668,4345585.08,3011,2,3.12,8.53,802,4102160.57,0,168,0.86,4,9.77,34,8.98,134,-243424.51,1362.39,0.02,-5.6,20.06
913,Commercial,Site_912,480,6713720.06,45014,24,1.22,7.34,618,9644321.27,18,68,0.77,3,9.33,16,6.98,138,2930601.21,214.25,1.07,43.65,28.75
914,Industrial,Site_913,268,3865244.28,12738,10,1.11,9.36,256,4007870.05,21,67,0.64,2,8.72,27,8.92,-12,142625.77,314.64,0.74,3.69,-4.48
915,Residential,Site_914,643,5492293.91,95333,38,6.48,7.65,628,7381701.67,28,149,0.92,4,9.09,13,8.99,-15,1889407.76,77.43,1.02,34.4,-2.33
916,Residential,Site_915,537,5075531.04,48498,22,8.75,3.76,429,5511214.37,7,185,0.76,4,9.77,33,7.59,-108,435683.33,113.64,0.61,8.58,-20.11
917,Infrastructure,Site_916,589,2180427.88,12120,26,7.91,3.39,811,3085853.21,2,168,0.86,3,9.14,47,6.84,222,905425.33,254.61,0.09,41.53,37.69
918,Infrastructure,Site_917,104,4177248.22,9767,43,1.41,7.27,140,5515107.71,25,117,0.73,3,8.11,10,8.09,36,1337859.48,564.67,0.6,32.03,34.62
919,Commercial,Site_918,712,9656311.62,23852,39,5.46,2.74,896,11018702.04,24,83,0.61,1,9.14,12,9.69,184,1362390.42,461.96,0.32,14.11,25.84
920,Residential,Site_919,378,2861512.45,80239,27,1.06,1.83,320,2706365.46,25,176,0.64,1,7.12,32,8.56,-58,-155146.99,33.73,1.42,-5.42,-15.34
921,Commercial,Site_920,567,1771135.49,1929,29,0.45,5.79,605,2372648.73,4,157,0.77,4,8.16,1,6.69,38,601513.23,1229.99,0.02,33.96,6.7
922,Commercial,Site_921,320,4476515.91,78487,47,6.56,8.39,275,5685760.97,22,110,0.84,1,8.22,33,8.73,-45,1209245.06,72.44,2.59,27.01,-14.06
923,Commercial,Site_922,509,8008208.49,92575,38,5.35,1.91,412,7221378.23,7,57,0.72,2,7.5,28,7.71,-97,-786830.26,78.01,3.94,-9.83,-19.06
924,Residential,Site_923,246,6030408.18,96040,20,0.82,8.13,287,5461450.71,18,80,0.84,0,7.07,36,8.37,41,-568957.47,56.87,4.18,-9.43,16.67
925,Industrial,Site_924,639,6969260.86,18438,27,0.35,8.3,879,9654348.3,17,125,0.84,4,7.4,3,8.94,240,2685087.44,523.61,0.17,38.53,37.56
926,Commercial,Site_925,530,2302101.06,49515,41,9.9,5.34,711,2430189.6,17,191,0.85,0,8.96,11,8.06,181,128088.54,49.08,0.36,5.56,34.15
927,Industrial,Site_926,186,6380007.83,6744,20,0.3,1.52,226,8177129.72,20,131,0.77,1,9.41,25,9.26,40,1797121.89,1212.5,0.23,28.17,21.51
928,Infrastructure,Site_927,500,3573253.75,84820,44,4.45,2.57,428,4189742.4,0,87,0.92,3,9.96,27,8.89,-72,616488.65,49.4,2.28,17.25,-14.4
929,Residential,Site_928,378,8425881.98,43417,19,5.05,7.37,364,11948389.42,14,38,0.77,4,8.04,2,8.46,-14,3522507.44,275.2,3.14,41.81,-3.7
930,Residential,Site_929,343,6478338.66,8069,20,1.17,7.41,340,9394735.57,17,102,0.76,1,8.8,19,6.6,-3,2916396.91,1164.3,0.23,45.02,-0.87
931,Industrial,Site_930,285,2389134.64,43359,35,1.69,9.09,358,3579125.88,28,82,0.67,2,9.81,9,9.34,73,1189991.24,82.55,1.48,49.81,25.61
932,Commercial,Site_931,687,1113858.46,20799,47,3.52,6.24,880,1105182.04,24,109,0.71,4,7.5,17,9.74,193,-8676.42,53.14,0.22,-0.78,28.09
933,Infrastructure,Site_932,611,905015.49,99746,2,7.62,2.12,629,1283111.44,6,185,0.61,4,9.15,26,6.55,18,378095.95,12.86,0.86,41.78,2.95
934,Commercial,Site_933,606,4028381.39,94762,30,5.07,2.09,636,4268524.59,15,83,0.82,3,9.26,30,7.95,30,240143.2,45.04,1.8,5.96,4.95
935,Residential,Site_934,724,3025585.8,71188,34,6.38,7.49,598,3795565.69,15,193,0.69,4,7.27,26,7.04,-126,769979.89,53.32,0.62,25.45,-17.4
936,Residential,Site_935,207,6637856.17,90859,22,9.85,2.65,201,7988418.95,14,104,0.71,3,9.58,41,9.02,-6,1350562.78,87.92,4.35,20.35,-2.9
937,Commercial,Site_936,248,5243671.43,8597,3,7.68,3.96,265,4775898.6,5,26,0.87,1,9.44,0,8.89,17,-467772.83,555.53,1.25,-8.92,6.85
938,Residential,Site_937,317,3027183.14,48093,6,4.34,5.38,275,4418666.52,8,146,0.71,2,7.1,5,6.56,-42,1391483.38,91.88,1.2,45.97,-13.25
939,Infrastructure,Site_938,305,1917758.89,38226,15,4.46,1.22,326,1816110.45,6,106,0.68,2,7.27,10,9.51,21,-101648.45,47.51,1.11,-5.3,6.89
940,Commercial,Site_939,104,1708397.75,73127,27,6.19,3.24,136,2243008.96,13,171,0.66,4,7.15,33,6.72,32,534611.22,30.67,3.14,31.29,30.77
941,Commercial,Site_940,246,8714273.73,92369,10,6.65,4.67,282,11947305.02,10,182,0.87,4,8.0,38,9.19,36,3233031.3,129.34,1.8,37.1,14.63
942,Infrastructure,Site_941,350,2813040.7,78362,9,5.01,3.52,296,3874042.88,20,18,0.65,1,8.53,19,7.83,-54,1061002.18,49.44,14.71,37.72,-15.43
943,Industrial,Site_942,246,6691251.16,27417,33,6.45,2.23,225,6566102.75,15,144,0.76,3,8.6,20,7.31,-21,-125148.4,239.49,0.85,-1.87,-8.54
944,Industrial,Site_943,136,8201516.32,19693,32,0.24,7.55,147,9583816.04,24,153,0.78,2,7.8,20,6.63,11,1382299.72,486.66,0.88,16.85,8.09
945,Residential,Site_944,413,6333772.46,80674,48,4.3,8.32,419,8852443.45,5,28,0.84,3,9.73,17,6.67,6,2518670.99,109.73,6.88,39.77,1.45
946,Commercial,Site_945,219,8665869.7,54161,6,2.79,3.32,222,9373069.89,21,143,0.82,1,8.1,20,8.65,3,707200.19,173.06,1.71,8.16,1.37
947,Commercial,Site_946,500,4227740.35,3169,41,1.29,7.97,558,4991478.29,26,123,0.88,2,7.14,18,8.2,58,763737.93,1575.1,0.05,18.06,11.6
948,Industrial,Site_947,184,9584110.81,85092,36,1.0,4.47,211,10194391.87,15,148,0.62,2,7.9,3,6.49,27,610281.06,119.8,2.72,6.37,14.67
949,Commercial,Site_948,716,1764877.54,23052,2,6.03,5.56,915,2079256.68,19,134,0.7,0,8.59,12,6.45,199,314379.14,90.2,0.19,17.81,27.79
950,Industrial,Site_949,381,1470420.53,72849,29,5.24,8.7,382,2106675.54,28,70,0.7,1,8.22,17,6.29,1,636255.01,28.92,2.72,43.27,0.26
951,Industrial,Site_950,372,6757575.39,74851,4,2.54,7.75,477,7927139.63,15,51,0.65,1,7.82,28,8.98,105,1169564.24,105.91,3.08,17.31,28.23
952,Industrial,Site_951,158,9456895.84,9036,1,4.71,8.25,158,11665527.49,11,22,0.7,0,7.39,24,8.85,0,2208631.64,1291.01,2.6,23.35,0.0
953,Commercial,Site_952,100,8184392.89,32778,19,4.92,2.23,83,9349733.97,16,149,0.71,3,9.46,12,6.23,-17,1165341.08,285.24,2.65,14.24,-17.0
954,Commercial,Site_953,343,1225960.16,28734,26,1.95,1.63,388,1441815.35,4,94,0.78,0,9.99,26,8.24,45,215855.19,50.18,0.79,17.61,13.12
955,Commercial,Site_954,639,3153993.28,24173,25,6.52,9.04,736,2867309.55,26,29,0.83,1,7.99,18,6.34,97,-286683.74,118.62,1.13,-9.09,15.18
956,Commercial,Site_955,223,9338029.41,31403,10,7.81,4.49,303,9994000.81,24,59,0.73,3,8.14,48,9.61,80,655971.41,318.25,1.76,7.02,35.87
957,Commercial,Site_956,112,2904055.11,67321,15,7.91,3.59,138,3374364.03,12,173,0.85,2,8.85,0,9.63,26,470308.92,50.12,2.82,16.19,23.21
958,Residential,Site_957,435,7921119.03,72675,22,6.02,7.52,587,10141235.89,7,101,0.72,0,9.16,37,8.79,152,2220116.87,139.54,1.23,28.03,34.94
959,Industrial,Site_958,391,8338755.86,7344,48,5.12,8.53,525,9756604.18,23,97,0.7,3,8.18,18,9.7,134,1417848.32,1328.51,0.14,17.0,34.27
960,Infrastructure,Site_959,452,5206794.98,19800,21,0.61,8.76,525,5741481.94,4,78,0.79,3,9.71,0,9.25,73,534686.95,289.97,0.48,10.27,16.15
961,Residential,Site_960,485,4170314.64,26372,22,2.88,3.84,541,4724379.48,11,46,0.61,3,8.68,39,9.31,56,554064.84,179.14,1.06,13.29,11.55
962,Industrial,Site_961,307,4776182.11,62516,36,0.93,8.67,348,4992906.14,8,149,0.63,0,8.35,16,8.28,41,216724.03,79.87,1.21,4.54,13.36
963,Commercial,Site_962,230,2656164.6,21538,34,9.64,1.37,319,3863913.53,2,108,0.75,2,8.94,20,7.22,89,1207748.93,179.4,0.63,45.47,38.7
964,Residential,Site_963,705,8949213.7,64918,30,1.35,1.45,891,10855807.31,2,134,0.93,3,9.86,21,6.87,186,1906593.61,167.22,0.54,21.3,26.38
